"id","uri","additional.name","given.name","family.name","full.name","birth.date","gender","constituency","party"
"4016","http://lda.data.parliament.uk/members/4016.csv",NA,"George","Hollingbery","George Hollingbery","1963-10-12","Male","Meon Valley","Conservative"
"489","http://lda.data.parliament.uk/members/489.csv","Leonard","David","Watts","Mr Dave Watts","1951-08-26","Male","St Helens North","Labour"
"4052","http://lda.data.parliament.uk/members/4052.csv",NA,"Mark","Pawsey","Mark Pawsey","1957-01-16","Male","Rugby","Conservative"
"474","http://lda.data.parliament.uk/members/474.csv","Martin","Nigel","Evans","Mr Nigel Evans","1957-11-10","Male","Ribble Valley","Conservative"
"4100","http://lda.data.parliament.uk/members/4100.csv",NA,"Sheryll","Murray","Sheryll Murray","1956-02-04","Female","South East Cornwall","Conservative"
"3946","http://lda.data.parliament.uk/members/3946.csv",NA,"Gordon","Birtwistle","Gordon Birtwistle","1943-09-06","Male","Burnley","Liberal Democrat"
"1521","http://lda.data.parliament.uk/members/1521.csv",NA,"Sharon","Hodgson","Mrs Sharon Hodgson","1966-04-01","Female","Washington and Sunderland West","Labour"
"4037","http://lda.data.parliament.uk/members/4037.csv",NA,"Tom","Blenkinsop","Tom Blenkinsop","1980-08-14","Male","Middlesbrough South and East Cleveland","Labour"
"1490","http://lda.data.parliament.uk/members/1490.csv",NA,"Madeleine","Moon","Mrs Madeleine Moon","1950-03-27","Female","Bridgend","Labour"
"1484","http://lda.data.parliament.uk/members/1484.csv","Catherine","Helen","Goodman","Helen Goodman","1958-01-02","Female","Bishop Auckland","Labour"
"1436","http://lda.data.parliament.uk/members/1436.csv","Paul","Christopher","Farrelly","Paul Farrelly","1962-03-02","Male","Newcastle-under-Lyme","Labour"
"76","http://lda.data.parliament.uk/members/76.csv","Howard","Damian","Green","Damian Green","1956-01-17","Male","Ashford","Conservative"
"595","http://lda.data.parliament.uk/members/595.csv",NA,"James","Murphy","Mr Jim Murphy","1967-08-23","Male","East Renfrewshire","Labour"
"1200","http://lda.data.parliament.uk/members/1200.csv",NA,"Gregory","Knight","Sir Greg Knight","1949-04-04","Male","East Yorkshire","Conservative"
"546","http://lda.data.parliament.uk/members/546.csv","Peter","Paul","Murphy","Paul Murphy","1948-11-25","Male","Torfaen","Labour"
"4127","http://lda.data.parliament.uk/members/4127.csv",NA,"Julie ","Elliott","Julie Elliott","1963-07-29","Female","Sunderland Central","Labour"
"1535","http://lda.data.parliament.uk/members/1535.csv","Grian","Daniel","Alexander","Danny Alexander","1972-05-15","Male","Inverness, Nairn, Badenoch and Strathspey","Liberal Democrat"
"4021","http://lda.data.parliament.uk/members/4021.csv",NA,"Chris","Skidmore","Chris Skidmore","1981-05-17","Male","Kingswood","Conservative"
"184","http://lda.data.parliament.uk/members/184.csv","John","Michael","Gapes","Mike Gapes","1952-09-04","Male","Ilford South","Labour (Co-op)"
"4253","http://lda.data.parliament.uk/members/4253.csv",NA,"Seema","Malhotra","Seema Malhotra","1970-08-07","Female","Feltham and Heston","Labour (Co-op)"
"4099","http://lda.data.parliament.uk/members/4099.csv",NA,"Jacob","Rees-Mogg","Jacob Rees-Mogg","1969-05-24","Male","North East Somerset","Conservative"
"214","http://lda.data.parliament.uk/members/214.csv","Michael Ellison","Donald","Foster","Mr Don Foster","1947-03-31","Male","Bath","Liberal Democrat"
"53","http://lda.data.parliament.uk/members/53.csv","Lindsay","David","Willetts","Mr David Willetts","1956-03-09","Male","Havant","Conservative"
"3993","http://lda.data.parliament.uk/members/3993.csv",NA,"Jessica","Lee","Jessica Lee","1976-04-07","Female","Erewash","Conservative"
"350","http://lda.data.parliament.uk/members/350.csv","Henry","John","Hayes","Mr John Hayes","1958-06-23","Male","South Holland and The Deepings","Conservative"
"1561","http://lda.data.parliament.uk/members/1561.csv","Richard","Nicholas","Hurd","Mr Nick Hurd","1962-05-13","Male","Ruislip, Northwood and Pinner","Conservative"
"4134","http://lda.data.parliament.uk/members/4134.csv",NA,"Kwasi","Kwarteng","Kwasi Kwarteng","1975-05-26","Male","Spelthorne","Conservative"
"209","http://lda.data.parliament.uk/members/209.csv","John","Alexander","Randall","Sir John Randall","1955-08-05","Male","Uxbridge and South Ruislip","Conservative"
"361","http://lda.data.parliament.uk/members/361.csv","Alan","Joseph","Meale","Sir Alan Meale","1949-07-31","Male","Mansfield","Labour"
"1453","http://lda.data.parliament.uk/members/1453.csv","Edmund Armstrong","Andrew","Selous","Andrew Selous","1962-04-27","Male","South West Bedfordshire","Conservative"
"193","http://lda.data.parliament.uk/members/193.csv","Ann","Siobhain","McDonagh","Siobhain McDonagh","1960-02-20","Female","Mitcham and Morden","Labour"
"435","http://lda.data.parliament.uk/members/435.csv","Stuart","Graham","Brady","Mr Graham Brady","1967-05-20","Male","Altrincham and Sale West","Conservative"
"481","http://lda.data.parliament.uk/members/481.csv","Edward","George","Howarth","Mr George Howarth","1949-06-29","Male","Knowsley","Labour"
"114","http://lda.data.parliament.uk/members/114.csv","Paul","Timothy","Loughton","Tim Loughton","1962-05-30","Male","East Worthing and Shoreham","Conservative"
"3984","http://lda.data.parliament.uk/members/3984.csv",NA,"Mike","Weatherley","Mike Weatherley","1957-07-02","Male","Hove","Conservative"
"420","http://lda.data.parliament.uk/members/420.csv",NA,"Yvette","Cooper","Yvette Cooper","1969-03-20","Female","Normanton, Pontefract and Castleford","Labour"
"237","http://lda.data.parliament.uk/members/237.csv","Mark","Adrian","Sanders","Mr Adrian Sanders","1959-04-25","Male","Torbay","Liberal Democrat"
"1546","http://lda.data.parliament.uk/members/1546.csv","Brendan","Angus","MacNeil","Mr Angus Brendan MacNeil","1970-07-21","Male","Na h-Eileanan an Iar","Scottish National"
"395","http://lda.data.parliament.uk/members/395.csv",NA,"David","Blunkett","Mr David Blunkett","1947-06-06","Male","Sheffield, Brightside and Hillsborough","Labour"
"4114","http://lda.data.parliament.uk/members/4114.csv",NA,"Chris","White","Chris White","1967-04-28","Male","Warwick and Leamington","Conservative"
"4122","http://lda.data.parliament.uk/members/4122.csv",NA,"Alex","Cunningham","Alex Cunningham","1955-05-01","Male","Stockton North","Labour"
"77","http://lda.data.parliament.uk/members/77.csv","William Hendy","Julian","Brazier","Mr Julian Brazier","1953-07-24","Male","Canterbury","Conservative"
"1510","http://lda.data.parliament.uk/members/1510.csv","Samuel","Edward","Miliband","Edward Miliband","1969-12-24","Male","Doncaster North","Labour"
"4120","http://lda.data.parliament.uk/members/4120.csv",NA,"Kate ","Green","Kate Green","1960-05-02","Female","Stretford and Urmston","Labour"
"69","http://lda.data.parliament.uk/members/69.csv",NA,"Oliver","Heald","Sir Oliver Heald","1954-12-15","Male","North East Hertfordshire","Conservative"
"1461","http://lda.data.parliament.uk/members/1461.csv",NA,"David","Wright","David Wright","1966-12-22","Male","Telford","Labour"
"1415","http://lda.data.parliament.uk/members/1415.csv","Michael","Hugh","Robertson","Sir Hugh Robertson","1962-10-09","Male","Faversham and Mid Kent","Conservative"
"4011","http://lda.data.parliament.uk/members/4011.csv",NA,"Cathy","Jamieson","Cathy Jamieson","1956-11-03","Female","Kilmarnock and Loudoun","Labour (Co-op)"
"334","http://lda.data.parliament.uk/members/334.csv","Robert George","Andrew","Robathan","Mr Andrew Robathan","1951-07-17","Male","South Leicestershire","Conservative"
"105","http://lda.data.parliament.uk/members/105.csv",NA,"Philip","Hammond","Mr Philip Hammond","1955-12-04","Male","Runnymede and Weybridge","Conservative"
"1568","http://lda.data.parliament.uk/members/1568.csv","Margaret","Anne","Main","Mrs Anne Main","1957-05-17","Female","St Albans","Conservative"
"4263","http://lda.data.parliament.uk/members/4263.csv","Maria","Lucy","Powell","Lucy Powell","1974-10-10","Female","Manchester Central","Labour"
"234","http://lda.data.parliament.uk/members/234.csv","Nicholas","Gary","Streeter","Mr Gary Streeter","1955-10-02","Male","South West Devon","Conservative"
"1383","http://lda.data.parliament.uk/members/1383.csv","Richard","Mark","Tami","Mark Tami","1962-10-03","Male","Alyn and Deeside","Labour"
"3980","http://lda.data.parliament.uk/members/3980.csv",NA,"Sam","Gyimah","Mr Sam Gyimah","1976-08-10","Male","East Surrey","Conservative"
"4015","http://lda.data.parliament.uk/members/4015.csv",NA,"Iain","Stewart","Iain Stewart","1972-09-18","Male","Milton Keynes South","Conservative"
"1425","http://lda.data.parliament.uk/members/1425.csv","Simon","Jonathan","Djanogly","Mr Jonathan Djanogly","1965-06-03","Male","Huntingdon","Conservative"
"1563","http://lda.data.parliament.uk/members/1563.csv","William Peter","Nicholas","Clegg","Mr Nick Clegg","1967-01-07","Male","Sheffield, Hallam","Liberal Democrat"
"4123","http://lda.data.parliament.uk/members/4123.csv",NA,"James","Wharton","James Wharton","1984-02-16","Male","Stockton South","Conservative"
"1577","http://lda.data.parliament.uk/members/1577.csv","Aman","Sadiq","Khan","Sadiq Khan","1970-10-08","Male","Tooting","Labour"
"4045","http://lda.data.parliament.uk/members/4045.csv",NA,"Ian","Swales","Ian Swales","1953-04-05","Male","Redcar","Liberal Democrat"
"1479","http://lda.data.parliament.uk/members/1479.csv","Le Quesne","Nicholas","Herbert","Nick Herbert","1963-04-07","Male","Arundel and South Downs","Conservative"
"4249","http://lda.data.parliament.uk/members/4249.csv",NA,"Anne Marie","Morris","Anne Marie Morris","1957-07-05","Female","Newton Abbot","Conservative"
"650","http://lda.data.parliament.uk/members/650.csv","Mark","Jeffrey","Donaldson","Mr Jeffrey M. Donaldson","1962-12-07","Male","Lagan Valley","Democratic Unionist"
"4080","http://lda.data.parliament.uk/members/4080.csv",NA,"David","Mowat","David Mowat","1957-02-20","Male","Warrington South","Conservative"
"582","http://lda.data.parliament.uk/members/582.csv",NA,"James","Hood","Mr Jim Hood","1948-05-16","Male","Lanark and Hamilton East","Labour"
"1597","http://lda.data.parliament.uk/members/1597.csv",NA,"David","Simpson","David Simpson","1959-02-16","Male","Upper Bann","Democratic Unionist"
"4104","http://lda.data.parliament.uk/members/4104.csv",NA,"Neil","Carmichael","Neil Carmichael","1961-04-15","Male","Stroud","Conservative"
"1575","http://lda.data.parliament.uk/members/1575.csv","Richard","Jeremy","Browne","Mr Jeremy Browne","1970-05-17","Male","Taunton Deane","Liberal Democrat"
"1414","http://lda.data.parliament.uk/members/1414.csv","Gerard","Mark","Hoban","Mr Mark Hoban","1964-03-31","Male","Fareham","Conservative"
"56","http://lda.data.parliament.uk/members/56.csv","Norwich","James","Arbuthnot","Mr James Arbuthnot","1952-08-04","Male","North East Hampshire","Conservative"
"4138","http://lda.data.parliament.uk/members/4138.csv",NA,"Rushanara","Ali","Rushanara Ali","1975-03-14","Female","Bethnal Green and Bow","Labour"
"1609","http://lda.data.parliament.uk/members/1609.csv",NA,"Chloe","Smith","Chloe Smith","1982-05-17","Female","Norwich North","Conservative"
